period,minute,second,play_pattern,team,player,under_pressure,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z,defenders_between
2,92,54,Regular Play,North Carolina Courage,Samantha Mewis,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,99.1,54.8,120.0,47.7,2.9,2.0
1,8,48,From Corner,Bristol City WFC,Yana Daniels,,Left Foot,Open Play,Blocked,Normal,True,,,,,,103.9,25.7,106.6,27.2,,4.0
1,9,15,From Corner,Bristol City WFC,Florence Allen,1.0,Left Foot,Open Play,Off T,Half Volley,True,,,,,,117.3,37.2,120.0,33.0,1.9,3.0
1,11,25,From Goal Kick,Manchester City WFC,Keira Walsh,,Right Foot,Open Play,Off T,Normal,,,,,,,89.4,35.7,120.0,34.7,0.2,2.0
1,20,15,Regular Play,Manchester City WFC,Tessa Wullaert,,Right Foot,Open Play,Goal,Normal,,,,,,,111.5,32.7,120.0,43.5,0.2,1.0
1,26,32,Regular Play,Manchester City WFC,Janine Beckie,1.0,Right Foot,Open Play,Blocked,Normal,,,,,,,110.4,51.0,111.5,49.5,,2.0
1,28,45,Regular Play,Manchester City WFC,Ellen White,1.0,Right Foot,Open Play,Saved,Normal,True,,,,,,103.6,56.0,118.1,41.2,0.2,1.0
2,45,43,Regular Play,Manchester City WFC,Ellen White,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,115.4,50.9,120.0,26.0,0.5,1.0
2,49,59,From Counter,Bristol City WFC,Ebony Salmon,1.0,Left Foot,Open Play,Saved,Normal,,,,,,,111.5,27.6,119.0,36.1,0.9,2.0
2,50,39,From Corner,Bristol City WFC,Jasmine Matthews,1.0,Head,Open Play,Off T,Normal,,,,,,,116.9,43.3,120.0,34.5,6.1,2.0
2,52,11,From Goal Kick,Manchester City WFC,Tessa Wullaert,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,90.9,44.3,120.0,45.1,1.3,1.0
2,57,16,Regular Play,Manchester City WFC,Lauren Hemp,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,101.4,41.7,109.6,40.7,,4.0
2,59,30,Regular Play,Manchester City WFC,Keira Walsh,1.0,Right Foot,Open Play,Blocked,Normal,,,,,,,104.7,55.3,105.9,54.0,,1.0
2,62,14,Regular Play,Manchester City WFC,Ellen White,,Right Foot,Open Play,Blocked,Volley,True,,,,,,112.9,43.4,114.0,42.4,,2.0
2,63,56,From Keeper,Manchester City WFC,Tessa Wullaert,,Left Foot,Open Play,Off T,Normal,,,,,,,101.4,44.7,120.0,25.7,3.1,1.0
2,64,36,Regular Play,Manchester City WFC,Ellen White,1.0,Right Foot,Open Play,Goal,Normal,,,,True,,,105.2,45.0,120.0,38.5,0.30000000000000004,1.0
2,67,32,From Throw In,Manchester City WFC,Ellen White,1.0,Left Foot,Open Play,Off T,Half Volley,True,,,,,,110.6,36.7,120.0,32.7,3.9,2.0
2,69,26,From Free Kick,Bristol City WFC,Meaghan Sargeant,1.0,Head,Open Play,Off T,Normal,,,,True,,,115.1,45.6,120.0,46.0,4.1,1.0
2,79,27,Regular Play,Manchester City WFC,Georgia Stanway,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,103.1,53.8,120.0,35.3,6.4,3.0
2,81,18,From Free Kick,Bristol City WFC,Ebony Salmon,,Right Foot,Open Play,Saved,Normal,,,,,,,104.1,53.7,118.0,40.2,1.8,1.0
2,81,20,From Free Kick,Bristol City WFC,Yana Daniels,1.0,Left Foot,Open Play,Off T,Half Volley,True,,,,,,112.1,31.3,120.0,36.1,6.4,0.0
2,82,59,Regular Play,Manchester City WFC,Pauline Bremer,1.0,Right Foot,Open Play,Goal,Normal,,,,,,,103.5,44.0,120.0,37.4,0.5,1.0
2,86,41,From Goal Kick,Manchester City WFC,Caroline Weir,,Left Foot,Open Play,Goal,Normal,,,,,,,93.7,49.3,120.0,37.7,0.4,1.0
2,91,17,Regular Play,Manchester City WFC,Pauline Bremer,1.0,Right Foot,Open Play,Goal,Normal,,,,,,,102.1,35.7,120.0,37.7,0.5,1.0
2,92,14,Regular Play,Manchester City WFC,Janine Beckie,,Right Foot,Open Play,Off T,Normal,,,,,,,106.6,56.8,120.0,36.4,6.6,1.0
1,0,27,Regular Play,Brighton & Hove Albion WFC,Aileen Whelan,,Right Foot,Open Play,Saved,Normal,True,,,,,,100.3,39.2,116.7,38.9,0.0,1.0
1,9,7,Regular Play,Brighton & Hove Albion WFC,Iniabasi Anefiok Umotong,,Left Foot,Open Play,Off T,Backheel,True,,,,,,116.0,35.0,120.0,34.9,0.5,1.0
1,28,33,From Throw In,Everton LFC,Inessa Kaagman,,Right Foot,Open Play,Saved,Normal,,,,,,,97.6,20.4,118.7,42.4,1.1,2.0
1,30,5,Regular Play,Brighton & Hove Albion WFC,Aileen Whelan,,Right Foot,Open Play,Blocked,Normal,,,,,,,97.8,50.7,104.6,47.5,,2.0
1,31,4,From Corner,Brighton & Hove Albion WFC,Danique Kerkdijk,,Left Foot,Open Play,Saved,Half Volley,True,,,,,,114.0,47.0,116.2,44.5,1.6,2.0
1,35,58,From Throw In,Everton LFC,Lucy Graham,,Right Foot,Open Play,Saved,Normal,,,,,,,89.8,23.2,118.9,37.4,1.1,1.0
1,38,36,From Throw In,Brighton & Hove Albion WFC,Aileen Whelan,,Right Foot,Open Play,Goal,Half Volley,True,,,,,,108.4,33.0,120.0,41.6,1.9,2.0
1,40,56,Regular Play,Brighton & Hove Albion WFC,Kirsty Barton,,Right Foot,Open Play,Off T,Normal,True,,,,,,95.3,52.6,120.0,49.6,7.5,2.0
1,41,56,Regular Play,Brighton & Hove Albion WFC,Iniabasi Anefiok Umotong,1.0,Head,Open Play,Off T,Normal,,,,,,,109.6,35.1,120.0,33.5,3.1,1.0
1,44,58,From Free Kick,Everton LFC,Megan Finnigan,1.0,Head,Open Play,Wayward,Normal,,,,,,,114.7,44.1,118.8,46.4,,1.0
2,48,43,From Throw In,Everton LFC,Lucy Graham,,Left Foot,Open Play,Blocked,Half Volley,True,,,,,,97.3,32.9,100.3,32.5,,2.0
2,54,14,From Throw In,Everton LFC,Hannah Cain,,Left Foot,Open Play,Blocked,Normal,,,,,,,92.9,27.1,94.4,27.8,,1.0
2,61,0,From Free Kick,Everton LFC,Gabrielle George,,Head,Open Play,Off T,Normal,,,,,,,103.5,38.0,120.0,45.3,0.6000000000000001,1.0
2,73,49,Regular Play,Brighton & Hove Albion WFC,Kayleigh Green,,Right Foot,Open Play,Blocked,Normal,True,,,,,,110.5,53.3,111.0,52.7,,1.0
2,75,55,Regular Play,Everton LFC,Hannah Cain,,Left Foot,Open Play,Saved,Normal,True,,,,,,110.6,24.2,117.0,34.3,1.8,1.0
2,76,37,From Keeper,Everton LFC,Chantelle Boye-Hlorkah,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,105.3,48.3,110.0,46.0,,3.0
2,77,46,From Corner,Everton LFC,Chloe Kelly,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,93.5,49.0,120.0,41.8,3.5,2.0
2,95,5,Regular Play,Everton LFC,Lucy Graham,1.0,Right Foot,Open Play,Blocked,Half Volley,,,,,,,106.7,39.7,107.6,39.9,,2.0
2,96,3,From Corner,Everton LFC,Hannah Cain,,Right Foot,Open Play,Off T,Half Volley,,,,,,,94.0,35.3,120.0,43.9,4.5,3.0
1,12,5,From Free Kick,Birmingham City WFC,Sarah Emma Mayling,,Right Foot,Free Kick,Blocked,Normal,,,,,,,94.1,26.1,105.1,29.0,,3.0
1,15,18,From Throw In,Manchester City WFC,Janine Beckie,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,105.8,52.6,120.0,33.9,0.2,1.0
1,16,40,From Corner,Manchester City WFC,Stephanie Houghton,1.0,Head,Open Play,Wayward,Normal,,,,,,,113.3,35.4,115.1,45.9,,3.0
1,23,9,From Corner,Birmingham City WFC,Rachel Williams,1.0,Head,Open Play,Wayward,Normal,,,,,,,111.4,42.1,117.2,59.3,,3.0
1,25,21,From Counter,Manchester City WFC,Janine Beckie,,Right Foot,Open Play,Saved,Normal,,,,True,,,107.7,32.3,113.8,35.3,0.8,1.0
1,26,1,From Corner,Manchester City WFC,Keira Walsh,,Right Foot,Open Play,Goal,Normal,,,,,,True,93.6,33.6,120.0,42.7,0.8,4.0
1,40,29,Regular Play,Manchester City WFC,Caroline Weir,,Left Foot,Open Play,Off T,Normal,,,,,,,88.6,33.0,120.0,34.5,4.5,1.0
2,46,21,Regular Play,Manchester City WFC,Lauren Hemp,,Left Foot,Open Play,Post,Volley,True,,,,,,116.4,35.0,120.0,36.0,0.2,1.0
2,47,1,From Throw In,Manchester City WFC,Tessa Wullaert,,Right Foot,Open Play,Goal,Half Volley,True,,,,,,114.5,45.9,120.0,42.8,1.8,1.0
2,50,5,From Throw In,Birmingham City WFC,Claudia Walker,,Right Foot,Open Play,Off T,Normal,,,,,,,100.5,53.8,120.0,50.2,1.6,1.0
2,52,50,From Free Kick,Manchester City WFC,Stephanie Houghton,,Right Foot,Open Play,Off T,Volley,True,,,,,,110.3,40.4,120.0,33.9,1.6,1.0
2,55,44,From Counter,Manchester City WFC,Caroline Weir,,Left Foot,Open Play,Saved,Normal,,,,,,,100.7,50.6,115.9,40.6,0.5,1.0
2,56,8,From Counter,Manchester City WFC,Janine Beckie,,Left Foot,Open Play,Saved,Normal,True,,,,,,103.7,43.7,113.3,41.3,0.2,1.0
2,56,44,Regular Play,Manchester City WFC,Tessa Wullaert,,Left Foot,Open Play,Post,Normal,True,,,,,,108.1,30.7,120.0,44.0,0.5,1.0
2,79,1,Regular Play,Manchester City WFC,Geum-Min Lee,,Right Foot,Open Play,Goal,Half Volley,True,,,,,,112.8,45.9,120.0,42.7,0.7000000000000001,2.0
2,82,13,Regular Play,Birmingham City WFC,Sarah Emma Mayling,1.0,Head,Open Play,Blocked,Normal,,,,,,,112.9,35.9,113.4,35.1,,1.0
2,84,42,From Throw In,Manchester City WFC,Lauren Hemp,,Left Foot,Open Play,Off T,Normal,True,,,,True,,115.5,36.6,120.0,35.0,0.30000000000000004,0.0
1,1,20,Regular Play,Liverpool WFC,Rinsola Babajide,,Left Foot,Open Play,Post,Normal,,,,,,,99.7,36.0,120.0,44.1,0.30000000000000004,1.0
1,4,39,Regular Play,Bristol City WFC,Ebony Salmon,1.0,Right Foot,Open Play,Wayward,Normal,,,,,,,108.1,23.1,110.0,31.8,,1.0
1,9,39,From Throw In,Liverpool WFC,Rinsola Babajide,,Left Foot,Open Play,Blocked,Normal,,,,,,,100.6,52.1,101.8,51.3,,2.0
1,12,38,Regular Play,Liverpool WFC,Melissa Lawley,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,111.9,25.1,114.7,34.6,,1.0
1,12,40,Regular Play,Liverpool WFC,Rachel Furness,,Left Foot,Open Play,Goal,Half Volley,True,,,,,,114.6,44.4,120.0,42.1,1.0,2.0
1,18,16,From Throw In,Liverpool WFC,Rinsola Babajide,1.0,Left Foot,Open Play,Saved,Normal,,,,,,,104.7,26.0,115.7,35.1,0.2,1.0
1,23,39,From Free Kick,Liverpool WFC,Rinsola Babajide,,Right Foot,Open Play,Off T,Normal,True,,,,,,112.2,41.5,120.0,46.9,1.1,2.0
1,26,8,Regular Play,Bristol City WFC,Olivia Chance,,Left Foot,Open Play,Post,Normal,,,,,,,92.0,26.9,120.0,44.0,2.7,1.0
1,34,24,Regular Play,Liverpool WFC,Rachel Furness,,Right Foot,Open Play,Off T,Normal,True,,,,,,98.6,38.6,120.0,45.0,1.2,2.0
1,46,33,From Free Kick,Liverpool WFC,Jade Bailey,,Right Foot,Free Kick,Saved,Normal,,,,,,,83.0,32.7,119.0,37.6,0.9,4.0
2,47,3,Regular Play,Liverpool WFC,Melissa Lawley,,Right Foot,Open Play,Saved,Normal,,,,,,,89.9,24.2,118.1,35.4,1.2,2.0
2,50,43,Regular Play,Liverpool WFC,Rachel Furness,,Left Foot,Open Play,Saved,Normal,,,,,,,104.2,29.0,118.2,36.6,0.7000000000000001,1.0
2,51,33,Regular Play,Bristol City WFC,Jasmine Matthews,,Left Foot,Open Play,Blocked,Normal,,,,,,,98.9,41.6,103.8,41.1,,2.0
2,56,50,From Corner,Bristol City WFC,Olivia Chance,,Left Foot,Open Play,Wayward,Normal,True,,,,,,104.8,29.0,107.4,35.0,,2.0
2,59,11,From Free Kick,Bristol City WFC,Ebony Salmon,1.0,Right Foot,Open Play,Off T,Normal,True,,,,,,90.7,39.5,120.0,37.8,3.5,2.0
2,60,0,Regular Play,Bristol City WFC,Ebony Salmon,1.0,Right Foot,Open Play,Saved,Normal,,,,,,,104.0,24.4,117.9,39.5,0.2,1.0
2,61,25,Regular Play,Bristol City WFC,Charlie Wellings,1.0,Left Foot,Open Play,Saved,Normal,,,,,,,114.6,38.0,119.5,37.8,0.2,3.0
2,62,16,Other,Bristol City WFC,Charlie Wellings,,Right Foot,Penalty,Saved,Normal,,,,,,,108.1,40.2,118.9,38.4,1.6,0.0
2,62,19,Other,Bristol City WFC,Poppy Pattinson,1.0,Left Foot,Open Play,Saved,Normal,True,,,,,,113.0,31.6,118.0,38.5,1.5,1.0
2,62,42,From Counter,Liverpool WFC,Rinsola Babajide,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,108.3,51.3,109.0,50.4,,2.0
2,70,0,From Corner,Liverpool WFC,Rhiannon Roberts,,Head,Open Play,Off T,Normal,,,,,,,114.1,37.3,120.0,45.6,2.3,4.0
2,71,7,Regular Play,Liverpool WFC,Rinsola Babajide,1.0,Left Foot,Open Play,Saved,Normal,,,,,,,105.2,52.6,117.9,39.6,1.3,1.0
2,77,56,From Free Kick,Bristol City WFC,Jasmine Matthews,1.0,Head,Open Play,Saved,Normal,,,,,,,108.0,35.0,118.9,39.0,1.3,2.0
2,85,55,From Throw In,Liverpool WFC,Jade Bailey,,Right Foot,Open Play,Saved,Normal,,,,,,,84.6,30.5,118.5,40.0,2.3,2.0
2,87,11,From Throw In,Liverpool WFC,Rachel Furness,1.0,Left Foot,Open Play,Post,Normal,,,,,,,94.9,53.1,120.0,40.7,2.8,2.0
2,90,19,From Throw In,Bristol City WFC,Megan Wynne,1.0,Left Foot,Open Play,Saved,Normal,True,,,,,,112.8,45.1,119.3,43.4,0.2,2.0
1,7,17,From Throw In,Brighton & Hove Albion WFC,Aileen Whelan,,Left Foot,Open Play,Off T,Normal,True,,,,,,99.1,33.8,120.0,29.0,2.6,2.0
1,11,0,From Throw In,Tottenham Hotspur Women,Ashleigh Neville,,Left Foot,Open Play,Off T,Normal,,,,,,,107.5,55.3,120.0,47.3,2.5,1.0
1,11,46,From Counter,Tottenham Hotspur Women,Angela Addison,,Left Foot,Open Play,Saved,Half Volley,,,,,,,101.4,21.7,118.7,37.3,0.8,1.0
1,13,22,From Throw In,Tottenham Hotspur Women,Rianna Dean,1.0,Head,Open Play,Blocked,Normal,,,,,,,112.7,41.5,113.2,41.5,,2.0
1,13,30,From Throw In,Tottenham Hotspur Women,Ria Percival,,Right Foot,Open Play,Off T,Normal,,,,,,,94.3,52.1,120.0,34.6,3.6,2.0
1,20,29,Regular Play,Brighton & Hove Albion WFC,Aileen Whelan,,Left Foot,Open Play,Off T,Normal,,,,,,,111.7,54.6,120.0,34.0,0.7000000000000001,2.0
1,33,39,From Free Kick,Tottenham Hotspur Women,Siri Worm,,Left Foot,Open Play,Saved,Normal,,,,,,,88.2,40.2,119.1,40.0,1.6,2.0
1,34,17,From Throw In,Brighton & Hove Albion WFC,Aileen Whelan,,Left Foot,Open Play,Blocked,Normal,,,,,,,103.7,53.4,105.3,51.9,,2.0
1,35,0,From Throw In,Brighton & Hove Albion WFC,Aileen Whelan,,Right Foot,Open Play,Saved,Normal,,,,,,,94.7,49.4,118.2,38.0,0.30000000000000004,1.0
1,47,32,Regular Play,Tottenham Hotspur Women,Rianna Dean,,Head,Open Play,Saved,Normal,,,,,,,117.2,44.5,118.0,44.0,1.6,1.0
2,61,1,From Corner,Tottenham Hotspur Women,Ria Percival,,Right Foot,Open Play,Saved,Normal,,,,,,,91.3,25.3,118.0,42.9,1.9,2.0
2,66,11,Other,Tottenham Hotspur Women,Rianna Dean,,Right Foot,Penalty,Goal,Normal,,,,,,,108.1,40.0,120.0,43.4,0.9,0.0
2,67,43,From Counter,Brighton & Hove Albion WFC,Iniabasi Anefiok Umotong,,Right Foot,Open Play,Off T,Half Volley,,,,,,,94.6,56.9,120.0,51.9,5.5,1.0
2,72,46,From Free Kick,Brighton & Hove Albion WFC,Kayleigh Green,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,113.9,42.8,120.0,45.1,1.8,2.0
2,77,31,From Throw In,Tottenham Hotspur Women,Kit Graham,,Left Foot,Open Play,Saved,Normal,,,,,,,101.4,46.5,114.4,43.1,0.2,2.0
2,78,16,From Throw In,Tottenham Hotspur Women,Josie Green,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,109.1,47.4,120.0,29.0,0.2,2.0
2,83,25,From Throw In,Brighton & Hove Albion WFC,Iniabasi Anefiok Umotong,,Right Foot,Open Play,Off T,Normal,,,,,,,117.2,62.8,120.0,46.3,4.8,0.0
2,96,24,From Throw In,Brighton & Hove Albion WFC,Kate Natkiel,,Right Foot,Open Play,Off T,Half Volley,,,,,,,95.2,54.7,120.0,49.9,3.9,3.0
1,2,35,Regular Play,Tottenham Hotspur Women,Kit Graham,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,99.5,38.7,104.8,39.8,,2.0
1,2,39,Regular Play,Tottenham Hotspur Women,Josie Green,,Left Foot,Open Play,Blocked,Normal,True,,,,,,93.9,34.8,98.4,35.2,,3.0
1,2,57,Regular Play,Tottenham Hotspur Women,Kit Graham,,Left Foot,Open Play,Blocked,Normal,,,,,,,102.1,30.1,112.7,37.1,,3.0
1,3,29,From Throw In,Tottenham Hotspur Women,Ria Percival,,Left Foot,Open Play,Off T,Normal,,,,,,,108.8,26.8,120.0,37.7,4.1,1.0
1,11,12,Regular Play,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Open Play,Blocked,Normal,,,,,,,113.4,31.5,114.3,32.5,,2.0
1,11,47,From Corner,Tottenham Hotspur Women,Rianna Dean,,Right Foot,Open Play,Blocked,Normal,,,,,,,106.3,43.3,108.8,43.1,,3.0
1,16,56,Regular Play,Bristol City WFC,Carla Humphrey,,Right Foot,Open Play,Off T,Normal,,,,,,,85.7,40.3,120.0,28.5,1.1,2.0
1,21,26,From Throw In,Tottenham Hotspur Women,Rianna Dean,,Right Foot,Open Play,Off T,Half Volley,,,,,,,116.2,49.9,120.0,48.4,6.0,1.0
1,24,22,From Throw In,Bristol City WFC,Olivia Chance,1.0,Left Foot,Open Play,Off T,Normal,,,,,,,93.5,25.1,120.0,48.5,0.9,2.0
1,26,23,Regular Play,Bristol City WFC,Abigail Harrison,1.0,Left Foot,Open Play,Saved,Normal,,,,,,,96.4,53.6,117.9,44.1,0.2,2.0
1,29,2,From Corner,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Open Play,Saved,Normal,,,,,,,100.7,22.1,118.4,40.4,1.3,2.0
1,31,3,Regular Play,Tottenham Hotspur Women,Siri Worm,,Left Foot,Open Play,Blocked,Half Volley,True,,,,,,95.6,35.3,104.9,35.6,,5.0
1,31,49,Regular Play,Tottenham Hotspur Women,Kit Graham,,Right Foot,Open Play,Blocked,Normal,,,,,,,107.2,37.4,109.7,37.5,,4.0
1,32,41,From Corner,Tottenham Hotspur Women,Hannah Godfrey,1.0,Head,Open Play,Off T,Normal,,,,,,,111.8,48.1,120.0,48.6,0.9,5.0
1,38,16,From Throw In,Bristol City WFC,Olivia Chance,,Right Foot,Open Play,Blocked,Normal,True,,,,,,107.1,40.8,111.4,40.0,,4.0
1,38,18,From Throw In,Bristol City WFC,Abigail Harrison,1.0,Left Foot,Open Play,Goal,Normal,True,,,,,,110.8,30.7,120.0,37.5,2.3,2.0
1,43,28,From Throw In,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Open Play,Off T,Normal,,,,,,,98.7,26.9,120.0,38.3,4.5,2.0
2,46,35,From Free Kick,Tottenham Hotspur Women,Kit Graham,,Left Foot,Open Play,Off T,Normal,,,,,,,86.2,45.7,120.0,46.8,1.7000000000000002,2.0
2,50,3,From Throw In,Tottenham Hotspur Women,Chloe Peplow,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,87.3,41.3,120.0,34.1,6.3,3.0
2,51,45,From Throw In,Bristol City WFC,Carla Humphrey,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,94.3,38.0,120.0,38.4,3.9,1.0
2,53,1,From Throw In,Tottenham Hotspur Women,Kit Graham,,Right Foot,Open Play,Saved,Normal,True,,,,,,109.9,58.0,118.3,42.9,2.0,1.0
2,56,22,Regular Play,Tottenham Hotspur Women,Rianna Dean,,Head,Open Play,Off T,Normal,,,,,,,115.1,42.8,120.0,47.2,0.8,1.0
2,62,9,Regular Play,Tottenham Hotspur Women,Kit Graham,,Left Foot,Open Play,Goal,Normal,,,,,,,96.9,46.9,120.0,43.0,1.7000000000000002,3.0
2,63,24,Regular Play,Tottenham Hotspur Women,Kit Graham,,Left Foot,Open Play,Goal,Normal,,,,,,,96.8,34.9,120.0,36.7,1.3,1.0
2,67,19,Other,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Penalty,Saved,Normal,,,,True,,,107.9,40.1,119.2,37.7,0.5,1.0
2,75,22,Regular Play,Tottenham Hotspur Women,Kit Graham,1.0,Left Foot,Open Play,Off T,Normal,,,,,,,99.9,57.5,120.0,33.5,0.9,1.0
2,77,16,From Free Kick,Bristol City WFC,Ebony Salmon,,Right Foot,Open Play,Blocked,Normal,,,,,,,98.1,31.5,101.8,32.9,,2.0
2,79,18,From Counter,Bristol City WFC,Carla Humphrey,,Right Foot,Open Play,Off T,Normal,,,,,,,89.0,41.9,120.0,31.3,0.5,3.0
2,83,30,From Corner,Tottenham Hotspur Women,Josie Green,,Left Foot,Open Play,Off T,Half Volley,True,,,,,,112.3,26.0,120.0,36.4,6.1,3.0
2,83,56,From Goal Kick,Bristol City WFC,Georgia Wilson,,Left Foot,Open Play,Blocked,Normal,,,,,,,110.1,41.6,112.0,41.4,,2.0
2,90,51,From Counter,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Open Play,Off T,Normal,,,,,,,89.5,49.8,120.0,26.3,2.7,2.0
2,92,23,Regular Play,Bristol City WFC,Ebony Salmon,,Right Foot,Open Play,Off T,Normal,,,,,,,91.4,34.2,120.0,42.3,4.9,2.0
1,4,24,From Free Kick,Liverpool WFC,Amy Rodgers,,Right Foot,Open Play,Off T,Normal,True,,,,,,95.1,51.4,120.0,39.8,3.5,2.0
1,5,43,From Corner,Tottenham Hotspur Women,Rosella Ayane,,Left Foot,Open Play,Off T,Half Volley,,,,,,,102.2,31.6,120.0,47.8,0.7000000000000001,3.0
1,11,48,From Corner,Liverpool WFC,Courtney Sweetman-Kirk,,Head,Open Play,Blocked,Normal,,,,,,,112.2,39.7,114.9,39.6,,4.0
1,13,7,Regular Play,Liverpool WFC,Amy Rodgers,,Right Foot,Open Play,Off T,Normal,,,,,,,94.6,45.2,120.0,34.9,0.6000000000000001,1.0
1,18,57,Regular Play,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Open Play,Off T,Normal,,,,,,,88.2,30.8,120.0,46.9,0.9,2.0
1,23,16,Regular Play,Tottenham Hotspur Women,Rosella Ayane,1.0,Right Foot,Open Play,Blocked,Normal,,,,,,,108.6,20.5,108.9,22.0,,1.0
1,23,21,Regular Play,Tottenham Hotspur Women,Chloe Peplow,,Right Foot,Open Play,Off T,Half Volley,,,,,,,81.5,33.8,120.0,61.1,0.0,1.0
1,24,57,From Counter,Tottenham Hotspur Women,Ria Percival,,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,58.0,110.0,56.4,,2.0
1,25,2,From Counter,Tottenham Hotspur Women,Gemma Suzanne Davison,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,109.1,60.3,115.7,47.8,,3.0
1,25,18,From Counter,Tottenham Hotspur Women,Ria Percival,,Left Foot,Open Play,Blocked,Normal,,,,,,,95.9,35.7,98.9,36.2,,2.0
1,26,55,From Counter,Tottenham Hotspur Women,Rosella Ayane,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,100.1,21.7,120.0,48.0,4.0,1.0
1,35,13,From Throw In,Liverpool WFC,Melissa Lawley,,Right Foot,Open Play,Blocked,Normal,,,,,,,97.0,32.6,101.0,33.6,,4.0
1,37,1,From Throw In,Liverpool WFC,Jessica Anne Clarke,1.0,Right Foot,Open Play,Saved,Normal,,,,,,,98.7,18.5,119.2,36.8,2.0,2.0
1,42,28,From Throw In,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Open Play,Saved,Normal,,,,,,,82.1,54.0,119.1,43.7,1.4,1.0
1,45,53,Other,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Penalty,Goal,Normal,,,,,,,108.2,40.2,120.0,37.7,0.0,0.0
1,46,48,Regular Play,Tottenham Hotspur Women,Ria Percival,,Right Foot,Open Play,Off T,Normal,,,,,,,74.7,46.9,120.0,33.2,0.8,2.0
2,50,43,Regular Play,Tottenham Hotspur Women,Rosella Ayane,,Right Foot,Open Play,Saved,Normal,,,,,,True,84.8,40.5,118.6,40.2,1.7000000000000002,1.0
2,56,21,Regular Play,Liverpool WFC,Courtney Sweetman-Kirk,,Right Foot,Open Play,Off T,Normal,True,,,,,,104.5,41.5,120.0,34.2,0.30000000000000004,2.0
2,59,34,Regular Play,Tottenham Hotspur Women,Gemma Suzanne Davison,,Right Foot,Open Play,Saved,Normal,,,,,,,95.6,21.3,118.6,36.9,1.6,1.0
2,60,8,From Corner,Tottenham Hotspur Women,Chloe Peplow,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,100.1,27.9,120.0,41.8,3.6,2.0
2,61,43,Regular Play,Tottenham Hotspur Women,Gemma Suzanne Davison,,Right Foot,Open Play,Saved,Normal,,,,,,,94.5,46.4,117.6,41.0,0.4,1.0
2,65,10,From Free Kick,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Free Kick,Off T,Normal,,,,,,,90.0,49.9,120.0,36.1,5.5,5.0
2,70,45,Regular Play,Tottenham Hotspur Women,Kit Graham,,Left Foot,Open Play,Off T,Normal,,,,,,,84.3,39.6,120.0,36.7,5.3,1.0
2,80,40,Regular Play,Tottenham Hotspur Women,Gemma Suzanne Davison,,Right Foot,Open Play,Saved,Normal,,,,,,,105.9,53.7,117.9,44.5,1.5,1.0
2,81,18,From Corner,Tottenham Hotspur Women,Rosella Ayane,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,95.9,30.9,120.0,43.6,3.8,3.0
2,82,51,From Free Kick,Tottenham Hotspur Women,Chloe Peplow,,Right Foot,Open Play,Saved,Normal,,,,,,,107.5,22.9,117.1,36.3,1.4,1.0
2,88,39,From Throw In,Tottenham Hotspur Women,Rachel Furness,,Left Foot,Open Play,Blocked,Normal,True,,,,,,107.9,33.8,109.1,34.7,,3.0
1,6,32,From Throw In,Reading WFC,Brooke Chaplen,,Right Foot,Open Play,Saved,Normal,True,,,,,,103.0,35.3,118.9,36.5,2.0,2.0
1,7,9,From Corner,Reading WFC,Jade Moore,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,115.7,34.6,116.9,36.1,,5.0
1,9,17,Regular Play,Reading WFC,Brooke Chaplen,,Right Foot,Open Play,Saved,Normal,,,,,,,95.6,32.7,118.8,42.6,0.4,2.0
1,10,45,Regular Play,Everton LFC,Chloe Kelly,,Right Foot,Open Play,Goal,Normal,,,,,,,103.9,37.8,120.0,42.5,0.2,1.0
