distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
53.87884557040917,0.1192555675554597,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
18.797074240423694,0.2569043253859737,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
18.006943105369103,0.3205742379159764,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
19.956452590578323,0.3618284101907987,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22.912005586591498,0.3049780263564946,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
27.26609616355081,0.2643858286763185,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
20.308126452235808,0.3370173956739036,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10.042410069301097,0.4786882736386956,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
17.944637081869335,0.2328855669849386,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
12.256018929489302,0.5476932200415207,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13.086252328302406,0.5390925773269687,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
14.308738588708652,0.3885279767932109,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22.94384449040744,0.2527344723941521,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
17.753027910753698,0.340362996175284,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22.7404925188528,0.3054635927617638,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
20.930838492521023,0.3365688017203102,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11.395174417269798,0.6134060743068431,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
